class,concept,relation,relation_direction,weight
hummingbird,sapphire,RelatedTo,concept -> class,1.0
hummingbird,bird,DerivedFrom,class -> concept,1.0
hummingbird,sabrewing,RelatedTo,concept -> class,1.0
hummingbird,swordbill,RelatedTo,concept -> class,1.0
hummingbird,sylph,RelatedTo,concept -> class,1.0
hummingbird,snowcap,RelatedTo,class -> concept,1.0
hummingbird,bird,DerivedFrom,class -> concept,1.0
hummingbird,snowcap,RelatedTo,concept -> class,1.0
hummingbird,sheartail,RelatedTo,concept -> class,1.0
hummingbird,thornbill,RelatedTo,concept -> class,1.0
hummingbird,hummer,RelatedTo,concept -> class,1.0
hummingbird,bird,IsA,class -> concept,1.0
hummingbird,starthroat,RelatedTo,concept -> class,1.0
hummingbird,bird,IsA,class -> concept,1.0
hummingbird,bird,RelatedTo,class -> concept,1.0
jacamar,plumage,RelatedTo,class -> concept,1.0
jacamar,tropical,RelatedTo,class -> concept,1.0
jacamar,family,RelatedTo,class -> concept,1.0
jacamar,puffbird,RelatedTo,concept -> class,1.0
jacamar,iridescent,RelatedTo,class -> concept,1.0
jacamar,birds,RelatedTo,class -> concept,1.0
jacamar,galbulidae,RelatedTo,class -> concept,1.0
toucan,tucana,RelatedTo,concept -> class,1.0
toucan,selenidera,IsA,concept -> class,1.0
toucan,ramphastid,RelatedTo,concept -> class,1.0
toucan,bird,IsA,class -> concept,1.0
toucan,beak,RelatedTo,class -> concept,1.0
toucan,aracari,RelatedTo,concept -> class,1.0
toucan,bird,RelatedTo,class -> concept,1.0
toucan,aracari,IsA,concept -> class,1.0
toucan,ramphastos,IsA,concept -> class,1.0
toucan,tucana,RelatedTo,class -> concept,1.0
duck,bird,RelatedTo,class -> concept,7.787939393703574
duck,animal,RelatedTo,class -> concept,5.536786071359448
duck,water,RelatedTo,class -> concept,5.350140185079265
duck,lake,AtLocation,class -> concept,4.47213595499958
duck,fowl,RelatedTo,class -> concept,4.021442527253125
duck,bill,RelatedTo,class -> concept,2.7364210202379318
duck,mallard,RelatedTo,class -> concept,2.3047776465420693
duck,bill,RelatedTo,concept -> class,2.1835750502329887
duck,chicken,RelatedTo,concept -> class,2.099523755521713
duck,move,MannerOf,class -> concept,2.0
duck,score,IsA,class -> concept,2.0
duck,drake,IsA,concept -> class,2.0
duck,dive,MannerOf,class -> concept,2.0
duck,eat,UsedFor,class -> concept,2.0
duck,mallard,IsA,concept -> class,2.0
duck,cricket,HasContext,class -> concept,2.0
duck,goldeneye,IsA,concept -> class,2.0
duck,dip,Synonym,class -> concept,2.0
duck,beak,RelatedTo,class -> concept,1.7889999999999997
duck,cover,RelatedTo,concept -> class,1.4329999999999998
duck,chick,RelatedTo,concept -> class,1.146
duck,yellow,RelatedTo,class -> concept,1.1429999999999998
duck,drake,RelatedTo,class -> concept,1.12
duck,drake,RelatedTo,class -> concept,1.0
duck,volume,RelatedTo,class -> concept,1.0
duck,eiderdown,RelatedTo,concept -> class,1.0
duck,wildfowl,RelatedTo,concept -> class,1.0
duck,meat,IsA,class -> concept,1.0
duck,roasted,ReceivesAction,class -> concept,1.0
duck,batsman,RelatedTo,class -> concept,1.0
duck,anatidae,IsA,class -> concept,1.0
duck,bow,RelatedTo,class -> concept,1.0
duck,slang,HasContext,class -> concept,1.0
duck,scooter,RelatedTo,concept -> class,1.0
duck,bird,RelatedTo,class -> concept,1.0
duck,pet,RelatedTo,class -> concept,1.0
duck,dip,Synonym,class -> concept,1.0
duck,cricket,HasContext,class -> concept,1.0
duck,trousers,RelatedTo,class -> concept,1.0
duck,fowl,RelatedTo,concept -> class,1.0
duck,goldeneye,IsA,concept -> class,1.0
duck,curve,RelatedTo,class -> concept,1.0
goose,bird,IsA,class -> concept,4.0
goose,pinch,MannerOf,class -> concept,2.0
goose,honker,IsA,concept -> class,2.0
goose,swoose,DerivedFrom,concept -> class,2.0
goose,gander,IsA,concept -> class,2.0
goose,gosling,IsA,concept -> class,2.0
goose,pump,MannerOf,class -> concept,2.0
goose,gander,RelatedTo,class -> concept,1.0
goose,goosing,RelatedTo,concept -> class,1.0
goose,meat,IsA,class -> concept,1.0
goose,fowl,RelatedTo,concept -> class,1.0
goose,swoose,RelatedTo,concept -> class,1.0
goose,goosie,DerivedFrom,concept -> class,1.0
goose,slang,HasContext,class -> concept,1.0
goose,gosling,RelatedTo,concept -> class,1.0
goose,anatidae,IsA,class -> concept,1.0
goose,slang,HasContext,class -> concept,1.0
goose,animal,IsA,class -> concept,1.0
goose,gosling,RelatedTo,class -> concept,1.0
goose,honker,RelatedTo,concept -> class,1.0
goose,goosie,RelatedTo,concept -> class,1.0
goose,goosing,FormOf,concept -> class,1.0
goose,gosling,IsA,concept -> class,1.0
goose,gander,RelatedTo,concept -> class,1.0
goose,archaic,HasContext,class -> concept,1.0
goose,historical,HasContext,class -> concept,1.0
goose,anatidae,RelatedTo,class -> concept,1.0
goose,chick,RelatedTo,concept -> class,0.5419999999999998
goose,bird,IsA,class -> concept,0.5
goose,mongeese,EtymologicallyRelatedTo,concept -> class,0.25
goose,gander,EtymologicallyRelatedTo,concept -> class,0.25
goose,egg,RelatedTo,concept -> class,0.1019999999999998
tusker,mammal,IsA,class -> concept,2.0
tusker,tusk,PartOf,concept -> class,2.0
tusker,tusk,DerivedFrom,class -> concept,1.0
tusker,boar,RelatedTo,class -> concept,1.0
tusker,orkney,HasContext,class -> concept,1.0
tusker,tusk,RelatedTo,class -> concept,1.0
tusker,elephant,RelatedTo,class -> concept,1.0
tusker,shetland,HasContext,class -> concept,1.0
tusker,peat,RelatedTo,class -> concept,1.0
tusker,tusk,RelatedTo,concept -> class,1.0
echidna,anteater,Synonym,concept -> class,2.0
echidna,monotreme,IsA,class -> concept,2.0
echidna,monotreme,RelatedTo,class -> concept,1.0
echidna,chimera,RelatedTo,concept -> class,1.0
echidna,cerberus,RelatedTo,concept -> class,1.0
echidna,hedgehog,RelatedTo,concept -> class,1.0
echidna,zaglossus,DerivedFrom,concept -> class,1.0
echidna,bunning,RelatedTo,concept -> class,1.0
echidna,puggle,RelatedTo,class -> concept,1.0
echidna,monotreme,RelatedTo,concept -> class,1.0
echidna,zaglossus,RelatedTo,class -> concept,1.0
echidna,monotreme,IsA,class -> concept,1.0
echidna,puggle,RelatedTo,concept -> class,1.0
echidna,echidnine,DerivedFrom,concept -> class,1.0
echidna,anteater,RelatedTo,concept -> class,1.0
echidna,sphinx,RelatedTo,concept -> class,1.0
echidna,fish,IsA,class -> concept,0.5
echidna,mammal,IsA,class -> concept,0.5
platypus,duckbill,Synonym,class -> concept,2.0
platypus,duckmole,Synonym,class -> concept,2.0
platypus,duckbill,Synonym,concept -> class,2.0
platypus,monotreme,IsA,class -> concept,2.0
platypus,waterproof,RelatedTo,class -> concept,1.0
platypus,water mole,Synonym,class -> concept,1.0
platypus,puggle,RelatedTo,concept -> class,1.0
platypus,tail,RelatedTo,class -> concept,1.0
platypus,egg,RelatedTo,class -> concept,1.0
platypus,monotreme,RelatedTo,concept -> class,1.0
platypus,bill,RelatedTo,class -> concept,1.0
platypus,duckbill,Synonym,concept -> class,1.0
platypus,monotreme,RelatedTo,class -> concept,1.0
platypus,water mole,RelatedTo,concept -> class,1.0
platypus,watermole,Synonym,class -> concept,1.0
platypus,mammal,RelatedTo,class -> concept,1.0
platypus,mole,RelatedTo,class -> concept,1.0
platypus,bill,RelatedTo,concept -> class,1.0
platypus,monotreme,RelatedTo,class -> concept,1.0
platypus,mammal,IsA,class -> concept,0.5
wallaby,kangaroo,IsA,class -> concept,2.0
wallaby,pademelon,IsA,concept -> class,2.0
wallaby,wallabia,DerivedFrom,concept -> class,1.0
wallaby,kangaroo,RelatedTo,concept -> class,1.0
wallaby,joey,RelatedTo,concept -> class,1.0
wallaby,boomer,RelatedTo,class -> concept,1.0
wallaby,macropod,RelatedTo,concept -> class,1.0
wallaby,kangaroo,RelatedTo,class -> concept,1.0
wallaby,tammar,RelatedTo,concept -> class,1.0
wallaby,wallabies,FormOf,concept -> class,1.0
wallaby,marsupial,RelatedTo,class -> concept,1.0
wallaby,joey,RelatedTo,class -> concept,1.0
wallaby,wallabies,RelatedTo,class -> concept,1.0
wallaby,wallabies,RelatedTo,concept -> class,1.0
wallaby,euro,RelatedTo,concept -> class,1.0
wallaby,mammal,IsA,class -> concept,0.5
koala,eucalyptus,AtLocation,class -> concept,2.82842712474619
koala,jungle,AtLocation,class -> concept,2.82842712474619
koala,queensland,AtLocation,class -> concept,2.0
koala,phalanger,IsA,class -> concept,2.0
koala,woods,AtLocation,class -> concept,2.0
koala,bear,RelatedTo,concept -> class,1.0339999999999998
koala,bear,RelatedTo,class -> concept,1.0
koala,book,AtLocation,class -> concept,1.0
koala,water,AtLocation,class -> concept,1.0
koala,marsupial,RelatedTo,class -> concept,1.0
koala,wood,AtLocation,class -> concept,1.0
koala,wild,AtLocation,class -> concept,1.0
koala,tre,AtLocation,class -> concept,1.0
koala,marsupial,RelatedTo,concept -> class,1.0
koala,wilderness,AtLocation,class -> concept,1.0
koala,cage,AtLocation,class -> concept,1.0
koala,joey,RelatedTo,concept -> class,1.0
koala,sydney,AtLocation,class -> concept,1.0
koala,bedroom,AtLocation,class -> concept,1.0
koala,rain,AtLocation,class -> concept,1.0
koala,tee,AtLocation,class -> concept,1.0
koala,park,AtLocation,class -> concept,1.0
koala,mammal,IsA,class -> concept,0.5
wombat,marsupial,IsA,class -> concept,2.0
wombat,vombatidae,RelatedTo,class -> concept,1.0
wombat,diprotodon,RelatedTo,concept -> class,1.0
wombat,vombatid,RelatedTo,concept -> class,1.0
wombat,phascolome,RelatedTo,concept -> class,1.0
wombat,marsupial,RelatedTo,class -> concept,1.0
wombat,mammal,IsA,class -> concept,0.5
wombat,whom batt,EtymologicallyRelatedTo,class -> concept,0.25
jellyfish,aquarium,AtLocation,class -> concept,6.928203230275509
jellyfish,zoo,AtLocation,class -> concept,3.4641016151377544
jellyfish,store,AtLocation,class -> concept,2.82842712474619
jellyfish,warm ocean,AtLocation,class -> concept,2.82842712474619
jellyfish,salt water,AtLocation,class -> concept,2.0
jellyfish,ocewater,AtLocation,class -> concept,2.0
jellyfish,bay,AtLocation,class -> concept,2.0
jellyfish,jelly,DerivedFrom,class -> concept,1.0
jellyfish,florida,AtLocation,class -> concept,1.0
jellyfish,jelly,Synonym,class -> concept,1.0
jellyfish,underwater,AtLocation,class -> concept,1.0
jellyfish,cnidarian,RelatedTo,class -> concept,1.0
jellyfish,shore,AtLocation,class -> concept,1.0
jellyfish,lake,AtLocation,class -> concept,1.0
jellyfish,fish,DerivedFrom,class -> concept,1.0
jellyfish,jungle,AtLocation,class -> concept,1.0
jellyfish,medusa,RelatedTo,concept -> class,1.0
jellyfish,movie,AtLocation,class -> concept,1.0
jellyfish,jelly,DerivedFrom,class -> concept,1.0
jellyfish,jelly,RelatedTo,concept -> class,1.0
jellyfish,medusa,RelatedTo,concept -> class,1.0
jellyfish,cnidarian,RelatedTo,concept -> class,1.0
jellyfish,medusa,RelatedTo,class -> concept,1.0
jellyfish,book,AtLocation,class -> concept,1.0
flatworm,fluke,IsA,concept -> class,2.0
flatworm,planarian,IsA,concept -> class,2.0
flatworm,worm,IsA,class -> concept,2.0
flatworm,flame cell,PartOf,concept -> class,2.0
flatworm,tapeworm,IsA,concept -> class,2.0
flatworm,acelom,RelatedTo,concept -> class,1.0
flatworm,worm,RelatedTo,concept -> class,1.0
flatworm,fluke,RelatedTo,concept -> class,1.0
flatworm,skeleton,RelatedTo,class -> concept,1.0
flatworm,planarian,RelatedTo,concept -> class,1.0
flatworm,parenchyma,RelatedTo,concept -> class,1.0
flatworm,trematode,RelatedTo,concept -> class,1.0
flatworm,flame cell,RelatedTo,concept -> class,1.0
flatworm,triclad,RelatedTo,concept -> class,1.0
nematode,eelworm,IsA,concept -> class,2.0
nematode,hookworm,IsA,concept -> class,2.0
nematode,guineworm,IsA,concept -> class,2.0
nematode,filaria,IsA,concept -> class,2.0
nematode,wheatworm,IsA,concept -> class,2.0
nematode,roundworm,Synonym,concept -> class,2.0
nematode,pinworm,IsA,concept -> class,2.0
nematode,worm,IsA,class -> concept,2.0
nematode,wheatworm,RelatedTo,concept -> class,1.0
nematode,lungworm,IsA,concept -> class,1.0
nematode,eelworm,RelatedTo,concept -> class,1.0
nematode,roundworm,Synonym,concept -> class,1.0
nematode,filaria,RelatedTo,concept -> class,1.0
nematode,threadworm,Synonym,concept -> class,1.0
nematode,lungworm,RelatedTo,concept -> class,1.0
nematode,roundworm,Synonym,class -> concept,1.0
nematode,habronema,RelatedTo,concept -> class,1.0
nematode,threadworm,Synonym,class -> concept,1.0
nematode,hookworm,IsA,concept -> class,1.0
nematode,pinworm,RelatedTo,concept -> class,1.0
nematode,habronema,IsA,concept -> class,1.0
conch,gastropod,IsA,class -> concept,2.0
conch,chank,RelatedTo,concept -> class,1.0
conch,roller,RelatedTo,class -> concept,1.0
conch,refine,RelatedTo,class -> concept,1.0
conch,trumpet,RelatedTo,class -> concept,1.0
conch,apse,RelatedTo,class -> concept,1.0
conch,conk,FormOf,concept -> class,1.0
conch,gastropod,RelatedTo,class -> concept,1.0
conch,congius,RelatedTo,class -> concept,1.0
conch,chocolate,RelatedTo,class -> concept,1.0
conch,conque,FormOf,concept -> class,1.0
conch,conk,EtymologicallyRelatedTo,concept -> class,0.25
conch,congius,EtymologicallyRelatedTo,concept -> class,0.25
snail,shell,RelatedTo,class -> concept,2.170714168194422
snail,whelk,MannerOf,concept -> class,2.0
snail,escargot,RelatedTo,concept -> class,2.0
snail,gather,MannerOf,class -> concept,2.0
snail,escargot,Synonym,class -> concept,2.0
snail,gastropod,IsA,class -> concept,2.0
snail,gastropod,IsA,class -> concept,1.0
snail,house,RelatedTo,concept -> class,1.0
snail,slime,RelatedTo,concept -> class,1.0
snail,animal,RelatedTo,class -> concept,1.0
snail,pod,RelatedTo,class -> concept,1.0
snail,animal,IsA,class -> concept,1.0
snail,historical,HasContext,class -> concept,1.0
snail,military,HasContext,class -> concept,1.0
snail,horn,RelatedTo,concept -> class,1.0
snail,tortoise,RelatedTo,class -> concept,1.0
snail,animal,IsA,class -> concept,1.0
snail,spiral,RelatedTo,class -> concept,1.0
snail,move,RelatedTo,class -> concept,1.0
snail,dodman,Synonym,class -> concept,1.0
snail,meat,IsA,class -> concept,1.0
snail,shell,RelatedTo,class -> concept,1.0
snail,dodman,RelatedTo,concept -> class,1.0
snail,travel,RelatedTo,class -> concept,1.0
snail,animal,RelatedTo,class -> concept,0.8600000000000003
snail,escargot,RelatedTo,class -> concept,0.8260000000000001
snail,letter,RelatedTo,concept -> class,0.4969999999999999
snail,insect,RelatedTo,class -> concept,0.4370000000000003
snail,shell,RelatedTo,concept -> class,0.4260000000000001
snail,small,RelatedTo,class -> concept,0.274
snail,gastropod,RelatedTo,class -> concept,0.1920000000000001
snail,water,RelatedTo,class -> concept,0.189
snail,post,RelatedTo,concept -> class,0.1560000000000001
snail,food,RelatedTo,class -> concept,0.1379999999999999
snail,slime,RelatedTo,concept -> class,0.133
snail,garden,RelatedTo,class -> concept,0.1009999999999999
slug,hit,MannerOf,class -> concept,2.0
slug,mass unit,IsA,class -> concept,2.0
slug,gastropod,IsA,class -> concept,2.0
slug,coin,IsA,class -> concept,2.0
slug,bullet,Synonym,class -> concept,2.0
slug,punch,Synonym,class -> concept,2.0
slug,alcohol,IsA,class -> concept,2.0
slug,slog,Synonym,concept -> class,2.0
slug,regional,HasContext,class -> concept,1.0
slug,linotype,RelatedTo,class -> concept,1.0
slug,passenger,RelatedTo,class -> concept,1.0
slug,gastropod,IsA,class -> concept,1.0
slug,shot,RelatedTo,class -> concept,1.0
slug,physics,HasContext,class -> concept,1.0
slug,food,IsA,class -> concept,1.0
slug,alcoholic,RelatedTo,class -> concept,1.0
slug,drink,RelatedTo,class -> concept,1.0
slug,coin,RelatedTo,class -> concept,1.0
slug,shell,RelatedTo,class -> concept,1.0
slug,hit,RelatedTo,class -> concept,1.0
slug,gastropod,RelatedTo,class -> concept,1.0
slug,slog,Synonym,concept -> class,1.0
slug,slime,RelatedTo,concept -> class,1.0
slug,linotype,RelatedTo,concept -> class,1.0
slug,clock,Synonym,concept -> class,1.0
slug,slang,HasContext,class -> concept,1.0
slug,slog,Synonym,class -> concept,1.0
slug,header,RelatedTo,class -> concept,1.0
slug,bullet,RelatedTo,class -> concept,1.0
slug,bullet,RelatedTo,concept -> class,0.7720000000000002
slug,slog,EtymologicallyRelatedTo,concept -> class,0.25
chiton,tunic,IsA,class -> concept,2.0
chiton,secradle,Synonym,concept -> class,2.0
chiton,himation,SimilarTo,class -> concept,1.0
chiton,sebug,RelatedTo,concept -> class,1.0
chiton,peplum,RelatedTo,concept -> class,1.0
chiton,chlamys,SimilarTo,class -> concept,1.0
chiton,toga,SimilarTo,class -> concept,1.0
chiton,toga,RelatedTo,concept -> class,1.0
chiton,historical,HasContext,class -> concept,1.0
chiton,peplum,SimilarTo,class -> concept,1.0
chiton,chlamys,RelatedTo,concept -> class,1.0
chiton,tunic,RelatedTo,class -> concept,1.0
chiton,himation,RelatedTo,concept -> class,1.0
chiton,tunic,RelatedTo,concept -> class,0.5
crayfish,ecrevisse,Synonym,concept -> class,2.0
crayfish,crawdad,Synonym,concept -> class,2.0
crayfish,crawdad,Synonym,concept -> class,2.0
crayfish,shellfish,IsA,class -> concept,2.0
crayfish,astacidae,IsA,concept -> class,1.0
crayfish,crustacean,IsA,class -> concept,1.0
crayfish,wisconsin,HasContext,class -> concept,1.0
crayfish,crustacean,IsA,class -> concept,1.0
crayfish,crawdad,Synonym,class -> concept,1.0
crayfish,cray,RelatedTo,concept -> class,1.0
crayfish,shellfish,IsA,class -> concept,1.0
crayfish,lobster,RelatedTo,concept -> class,1.0
crayfish,yabby,RelatedTo,concept -> class,1.0
crayfish,crawdad,RelatedTo,concept -> class,1.0
crayfish,seafood,RelatedTo,class -> concept,1.0
crayfish,crustacean,RelatedTo,class -> concept,1.0
crayfish,cray,RelatedTo,concept -> class,1.0
crayfish,scavenger,IsA,class -> concept,1.0
crayfish,yabby,RelatedTo,class -> concept,1.0
crayfish,water,AtLocation,class -> concept,1.0
crayfish,lobster,RelatedTo,class -> concept,1.0
crayfish,fish,EtymologicallyRelatedTo,class -> concept,0.25
isopod,selouse,IsA,concept -> class,2.0
isopod,swimmeret,PartOf,concept -> class,2.0
isopod,woodlouse,IsA,concept -> class,2.0
isopod,slater,RelatedTo,concept -> class,1.0
isopod,woodlouse,RelatedTo,concept -> class,1.0
isopod,serolid,RelatedTo,concept -> class,1.0
isopod,oniscidean,RelatedTo,concept -> class,1.0
isopod,crustacean,IsA,class -> concept,1.0
isopod,crustacean,RelatedTo,class -> concept,1.0
isopod,valviferan,RelatedTo,concept -> class,1.0
isopod,anthurid,RelatedTo,concept -> class,1.0
isopod,hexapod,RelatedTo,concept -> class,1.0
spoonbill,bird,RelatedTo,class -> concept,1.0
spoonbill,bill,DerivedFrom,class -> concept,1.0
spoonbill,ibis,RelatedTo,class -> concept,1.0
spoonbill,spoon,DerivedFrom,class -> concept,1.0
spoonbill,paddlefish,Synonym,class -> concept,1.0
spoonbill,spoon,DerivedFrom,class -> concept,1.0
spoonbill,bird,IsA,class -> concept,0.5
flamingo,bird,IsA,class -> concept,3.4641016151377544
flamingo,flame,RelatedTo,concept -> class,1.0
flamingo,bird,RelatedTo,class -> concept,1.0
flamingo,wade,RelatedTo,class -> concept,1.0
flamingo,crop milk,RelatedTo,concept -> class,1.0
limpkin,carrao,RelatedTo,concept -> class,1.0
limpkin,florida,RelatedTo,class -> concept,1.0
limpkin,courlan,RelatedTo,concept -> class,1.0
limpkin,caribbean,RelatedTo,class -> concept,1.0
limpkin,courlan,Synonym,class -> concept,1.0
limpkin,carrao,Synonym,class -> concept,1.0
bustard,old world,RelatedTo,class -> concept,1.0
bustard,florican,IsA,concept -> class,1.0
