class,concept,relation,relation_direction,weight
streetcar,trolley,RelatedTo,concept -> class,1.0
streetcar,cable car,IsA,concept -> class,1.0
streetcar,horsecar,RelatedTo,concept -> class,1.0
streetcar,peter witt,RelatedTo,concept -> class,1.0
streetcar,trolley,Synonym,concept -> class,1.0
streetcar,trolley,RelatedTo,concept -> class,0.1669999999999998
sunflower,helianthus,Synonym,concept -> class,2.0
sunflower,flower,IsA,class -> concept,2.0
sunflower,flower,IsA,class -> concept,1.0
sunflower,sun,DerivedFrom,class -> concept,1.0
sunflower,tithonia,RelatedTo,concept -> class,1.0
sunflower,helianthus,RelatedTo,class -> concept,1.0
sunflower,flower,DerivedFrom,class -> concept,1.0
sunflower,sunseed,RelatedTo,concept -> class,1.0
sunflower,sunchoke,RelatedTo,class -> concept,1.0
sunflower,flower,IsA,class -> concept,1.0
sunflower,flower,IsA,class -> concept,1.0
sunflower,moonflower,RelatedTo,concept -> class,1.0
sunflower,turnsole,RelatedTo,concept -> class,1.0
sunflower,yellow,RelatedTo,class -> concept,1.0
sunflower,sun,DerivedFrom,class -> concept,1.0
sunflower,moonflower,RelatedTo,class -> concept,1.0
sunflower,helianthus,RelatedTo,class -> concept,1.0
sunflower,helianthus,RelatedTo,concept -> class,1.0
sunflower,flower,DerivedFrom,class -> concept,1.0
sunflower,sunchoke,DerivedFrom,concept -> class,1.0
sunflower,palea,RelatedTo,concept -> class,1.0
table,desk,RelatedTo,concept -> class,7.900379737708814
table,food,AtLocation,concept -> class,7.211102550927979
table,furniture,RelatedTo,class -> concept,6.982836100038437
table,floor,AtLocation,concept -> class,6.928203230275509
table,eating,RelatedTo,class -> concept,5.844655678480984
table,dog,AtLocation,concept -> class,5.656854249492381
table,kitchen,AtLocation,class -> concept,5.291502622129181
table,legs,AtLocation,concept -> class,4.898979485566356
table,computer,AtLocation,concept -> class,4.898979485566356
table,napkin,RelatedTo,concept -> class,4.820373429517676
table,cat,AtLocation,concept -> class,4.47213595499958
table,leg,PartOf,concept -> class,4.47213595499958
table,legs,RelatedTo,class -> concept,4.388165903882851
table,surface,RelatedTo,class -> concept,4.156921938165306
table,dish,AtLocation,concept -> class,4.0
table,kitchen,RelatedTo,class -> concept,3.7720021208901775
table,desk,RelatedTo,class -> concept,3.628222705402744
table,four legs,RelatedTo,class -> concept,3.2680269276736382
table,flat,RelatedTo,class -> concept,3.1591137997862635
table,dinner,RelatedTo,class -> concept,3.1285779517218364
table,salt,AtLocation,concept -> class,2.82842712474619
table,desk,IsA,concept -> class,2.82842712474619
table,eat,RelatedTo,class -> concept,2.726169473822198
table,room,RelatedTo,class -> concept,2.611512971440119
table,place,RelatedTo,class -> concept,2.06881608655772
table,wood,MadeOf,class -> concept,2.0
table,napkin,AtLocation,concept -> class,2.0
table,glass,AtLocation,concept -> class,2.0
table,furniture,IsA,class -> concept,2.0
table,desk,IsA,concept -> class,2.0
table,leg,PartOf,concept -> class,2.0
table,room,AtLocation,class -> concept,2.0
table,dinner,AtLocation,concept -> class,2.0
table,salt,RelatedTo,concept -> class,1.986
table,wood,RelatedTo,class -> concept,1.223
table,surface,RelatedTo,class -> concept,1.0
table,key,RelatedTo,concept -> class,1.0
table,desk,IsA,concept -> class,1.0
table,furniture,RelatedTo,class -> concept,1.0
table,legs,HasA,class -> concept,1.0
table,bedroom,AtLocation,class -> concept,1.0
table,surface,RelatedTo,concept -> class,1.0
table,plant,AtLocation,concept -> class,1.0
table,wax,AtLocation,concept -> class,1.0
table,dinner,UsedFor,class -> concept,1.0
table,pit,RelatedTo,concept -> class,1.0
table,furniture,UsedFor,class -> concept,1.0
table,floor,AtLocation,class -> concept,1.0
table,furniture,IsA,class -> concept,1.0
tank,weapon,IsA,class -> concept,2.82842712474619
tank,process,MannerOf,class -> concept,2.0
tank,drink,MannerOf,class -> concept,2.0
tank,cannon,PartOf,concept -> class,2.0
tank,reservoir,IsA,concept -> class,2.0
tank,store,MannerOf,class -> concept,2.0
tank,fish,AtLocation,concept -> class,2.0
tank,military,HasContext,class -> concept,2.0
tank,aquarium,IsA,concept -> class,2.0
tank,cistern,IsA,concept -> class,2.0
tank,gas holder,IsA,concept -> class,2.0
tank,vessel,IsA,class -> concept,2.0
tank,panzer,IsA,concept -> class,2.0
tank,vehicle,RelatedTo,class -> concept,1.6759999999999995
tank,panzer,RelatedTo,concept -> class,1.0
tank,container,IsA,class -> concept,1.0
tank,aquarium,RelatedTo,concept -> class,1.0
tank,hedgehog,RelatedTo,concept -> class,1.0
tank,cistern,RelatedTo,concept -> class,1.0
tank,reservoir,RelatedTo,class -> concept,1.0
tank,machine,IsA,class -> concept,1.0
tank,slang,HasContext,class -> concept,1.0
tank,military,RelatedTo,class -> concept,0.5060000000000002
tank,truck,RelatedTo,class -> concept,0.3449999999999997
tank,gas holder,RelatedTo,class -> concept,0.1720000000000001
tank,cannon,RelatedTo,class -> concept,0.1619999999999999
tank,fish,RelatedTo,concept -> class,0.1019999999999998
telephone,call,RelatedTo,concept -> class,6.642890936934009
telephone,office,AtLocation,class -> concept,5.656854249492381
telephone,cell phone,IsA,concept -> class,3.4641016151377544
telephone,call,Synonym,class -> concept,2.0
telephone,call in,HasContext,concept -> class,2.0
telephone,telephonic,DerivedFrom,concept -> class,2.0
telephone,telephony,Synonym,concept -> class,2.0
telephone,call,Synonym,class -> concept,2.0
telephone,handset,IsA,concept -> class,2.0
telephone,desktop,AtLocation,class -> concept,2.0
telephone,dial,HasContext,concept -> class,2.0
telephone,cell phone,HasContext,concept -> class,2.0
telephone,call,IsA,concept -> class,2.0
telephone,call,HasContext,concept -> class,2.0
telephone,telephony,DerivedFrom,concept -> class,2.0
telephone,call in,RelatedTo,concept -> class,1.0
telephone,call,RelatedTo,concept -> class,1.0
telephone,handset,PartOf,concept -> class,1.0
telephone,telephony,DerivedFrom,concept -> class,1.0
telephone,telephonic,RelatedTo,concept -> class,1.0
telephone,handset,RelatedTo,concept -> class,1.0
telephone,dial,RelatedTo,concept -> class,1.0
telephone,dial,RelatedTo,concept -> class,1.0
telephone,device,RelatedTo,class -> concept,1.0
telephone,telephonic,DerivedFrom,concept -> class,1.0
telephone,handset,IsA,concept -> class,1.0
telephone,cell phone,RelatedTo,concept -> class,1.0
telephone,call in,RelatedTo,concept -> class,1.0
telephone,device,RelatedTo,class -> concept,0.6400000000000001
television,commercial,AtLocation,concept -> class,6.6332495807108
television,news,AtLocation,concept -> class,5.291502622129181
television,show,AtLocation,concept -> class,2.82842712474619
television,sitcom,AtLocation,concept -> class,2.82842712474619
television,audio,PartOf,concept -> class,2.0
television,channel,AtLocation,concept -> class,2.0
television,video,PartOf,concept -> class,2.0
television,machine,IsA,class -> concept,2.0
television,program,AtLocation,concept -> class,2.0
television,video,Synonym,concept -> class,2.0
television,cable,IsA,concept -> class,2.0
television,audio,PartOf,concept -> class,2.0
television,news,RelatedTo,concept -> class,1.4240000000000004
television,commercial,RelatedTo,concept -> class,1.0
television,pop,HasContext,concept -> class,1.0
television,program,RelatedTo,concept -> class,1.0
television,cable,RelatedTo,concept -> class,1.0
television,channel,RelatedTo,concept -> class,1.0
tiger,zoo,AtLocation,class -> concept,2.82842712474619
tiger,animal,IsA,class -> concept,2.0
tiger,person,IsA,class -> concept,2.0
tiger,big cat,IsA,class -> concept,2.0
tiger,tigress,IsA,concept -> class,2.0
tiger,eat,CapableOf,class -> concept,2.0
tiger,cat,RelatedTo,concept -> class,1.032
tiger,animal,RelatedTo,class -> concept,1.015
tiger,cub,RelatedTo,concept -> class,1.0
tiger,slang,HasContext,class -> concept,1.0
tiger,tyger,FormOf,concept -> class,1.0
tiger,tigress,DerivedFrom,concept -> class,1.0
tiger,jagger,RelatedTo,concept -> class,1.0
tiger,tyger,FormOf,concept -> class,1.0
tiger,big cat,RelatedTo,concept -> class,1.0
tiger,tigress,RelatedTo,concept -> class,1.0
tiger,big cat,IsA,class -> concept,1.0
tiger,coach,RelatedTo,class -> concept,1.0
tiger,predatory,RelatedTo,class -> concept,1.0
tiger,tigrine,RelatedTo,class -> concept,1.0
tiger,tigress,IsA,concept -> class,1.0
tiger,tigrine,RelatedTo,concept -> class,1.0
tiger,tigon,DerivedFrom,concept -> class,1.0
tiger,mammal,RelatedTo,class -> concept,1.0
tiger,jagger,DerivedFrom,concept -> class,1.0
tiger,tigon,RelatedTo,concept -> class,1.0
tiger,cat,RelatedTo,class -> concept,0.5169999999999999
tiger,mammal,IsA,class -> concept,0.5
tiger,big cat,RelatedTo,class -> concept,0.3439999999999998
tiger,roar,RelatedTo,class -> concept,0.1320000000000001
tiger,zoo,RelatedTo,class -> concept,0.1080000000000001
tractor,farm,AtLocation,class -> concept,3.4641016151377544
tractor,skidder,IsA,concept -> class,2.0
tractor,vehicle,IsA,class -> concept,2.0
tractor,bulldozer,IsA,concept -> class,2.0
tractor,truck,IsA,class -> concept,2.0
tractor,farm,RelatedTo,concept -> class,1.052
tractor,bulldozer,IsA,concept -> class,1.0
tractor,loader,RelatedTo,concept -> class,1.0
tractor,pusher,RelatedTo,concept -> class,1.0
tractor,perkinism,RelatedTo,class -> concept,1.0
tractor,bulldozer,RelatedTo,concept -> class,1.0
tractor,archaic,HasContext,class -> concept,1.0
tractor,perkinism,RelatedTo,class -> concept,1.0
tractor,perkinism,RelatedTo,concept -> class,1.0
tractor,archaic,HasContext,class -> concept,1.0
tractor,18 wheeler,RelatedTo,concept -> class,1.0
tractor,pusher,RelatedTo,class -> concept,1.0
tractor,farmer,RelatedTo,concept -> class,0.975
tractor,farm,RelatedTo,class -> concept,0.9219999999999996
tractor,vehicle,RelatedTo,class -> concept,0.4380000000000001
tractor,wheel,RelatedTo,class -> concept,0.145
train,compete,HasPrerequisite,concept -> class,5.291502622129181
train,express,RelatedTo,concept -> class,3.15974682530104
train,coach,Synonym,class -> concept,2.0
train,prepare,Synonym,concept -> class,2.0
train,educate,Synonym,concept -> class,2.0
train,ride,MannerOf,class -> concept,2.0
train,teach,MannerOf,class -> concept,2.0
train,trail,Synonym,class -> concept,2.0
train,human,AtLocation,concept -> class,2.0
train,discipline,Synonym,class -> concept,2.0
train,prepare,Synonym,class -> concept,2.0
train,exercise,MannerOf,class -> concept,2.0
train,educate,Synonym,class -> concept,2.0
train,passenger,HasContext,concept -> class,2.0
train,rail,Synonym,concept -> class,2.0
train,locomotive,RelatedTo,concept -> class,2.0
train,pusher,RelatedTo,concept -> class,1.0
train,rail,RelatedTo,class -> concept,1.0
train,educate,RelatedTo,class -> concept,1.0
train,compete,HasFirstSubevent,concept -> class,1.0
train,slang,HasContext,class -> concept,1.0
train,military,HasContext,class -> concept,1.0
train,seat,AtLocation,concept -> class,1.0
train,tail,RelatedTo,class -> concept,1.0
train,discipline,RelatedTo,concept -> class,1.0
train,computing,HasContext,class -> concept,1.0
train,transport,RelatedTo,class -> concept,1.0
train,express,RelatedTo,concept -> class,1.0
train,teach,RelatedTo,class -> concept,1.0
train,plant,RelatedTo,class -> concept,1.0
train,locomotive,RelatedTo,concept -> class,1.0
train,trail,RelatedTo,class -> concept,1.0
train,exercise,RelatedTo,concept -> class,1.0
train,tramcar,RelatedTo,class -> concept,1.0
train,zoo,AtLocation,class -> concept,1.0
train,exercise,RelatedTo,class -> concept,1.0
trout,fish,IsA,class -> concept,7.745966692414834
trout,fish,RelatedTo,class -> concept,2.700370344971222
trout,fish,RelatedTo,concept -> class,2.521110866265108
trout,salmonid,IsA,class -> concept,2.0
trout,fish,IsA,class -> concept,2.0
trout,fish,IsA,class -> concept,1.0
trout,blueback,RelatedTo,concept -> class,1.0
trout,fish,RelatedTo,class -> concept,1.0
trout,fish,IsA,class -> concept,1.0
trout,admonish,RelatedTo,class -> concept,1.0
trout,salmon,RelatedTo,class -> concept,1.0
trout,salmon,RelatedTo,concept -> class,1.0
trout,racer,RelatedTo,concept -> class,1.0
trout,salmonid,RelatedTo,concept -> class,1.0
trout,rakfisk,RelatedTo,concept -> class,1.0
trout,pejorative,HasContext,class -> concept,1.0
trout,salmon,RelatedTo,class -> concept,0.3929999999999998
trout,river,RelatedTo,class -> concept,0.173
trout,type,RelatedTo,class -> concept,0.169
trout,small,RelatedTo,class -> concept,0.165
tulip,flower,IsA,class -> concept,2.0
tulip,flower,RelatedTo,class -> concept,1.5500000000000005
tulip,flower,RelatedTo,class -> concept,1.0
tulip,flowr,IsA,class -> concept,1.0
tulip,plant,RelatedTo,class -> concept,1.0
tulip,liliaceous,RelatedTo,concept -> class,1.0
tulip,religion,HasContext,class -> concept,1.0
tulip,flower,RelatedTo,concept -> class,0.3970000000000002
tulip,dutch,RelatedTo,class -> concept,0.3799999999999999
tulip,holland,RelatedTo,class -> concept,0.3399999999999998
tulip,spring,RelatedTo,class -> concept,0.2570000000000001
tulip,turban,EtymologicallyRelatedTo,class -> concept,0.25
tulip,turban,EtymologicallyRelatedTo,concept -> class,0.25
tulip,plant,RelatedTo,concept -> class,0.169
turtle,hard shell,HasA,class -> concept,3.4641016151377544
turtle,tortoise,RelatedTo,concept -> class,3.054177467011372
turtle,shell,RelatedTo,class -> concept,2.269801753457777
turtle,tortoise,RelatedTo,class -> concept,2.2045407685048604
turtle,terrapin,IsA,concept -> class,2.0
turtle,hunt,MannerOf,class -> concept,2.0
turtle,tortoise,IsA,concept -> class,2.0
turtle,cooter,IsA,concept -> class,2.0
turtle,chelonian,IsA,class -> concept,2.0
turtle,animal,RelatedTo,class -> concept,1.424
turtle,shell,HasA,class -> concept,1.0
turtle,turtling,DerivedFrom,concept -> class,1.0
turtle,cooter,RelatedTo,concept -> class,1.0
turtle,hard shell,AtLocation,concept -> class,1.0
turtle,turtling,DerivedFrom,concept -> class,1.0
turtle,reptile,RelatedTo,class -> concept,1.0
turtle,water,Desires,class -> concept,1.0
turtle,person,Desires,concept -> class,1.0
turtle,turtling,FormOf,concept -> class,1.0
turtle,tortoise,RelatedTo,class -> concept,1.0
turtle,tortoise,IsA,concept -> class,1.0
turtle,animal,IsA,class -> concept,1.0
turtle,chelonian,Synonym,class -> concept,1.0
turtle,computing,HasContext,class -> concept,1.0
turtle,chelonian,RelatedTo,class -> concept,1.0
turtle,canada,HasContext,class -> concept,1.0
turtle,terrapin,RelatedTo,class -> concept,1.0
turtle,military,HasContext,class -> concept,1.0
turtle,terrapin,IsA,concept -> class,1.0
turtle,turtling,RelatedTo,concept -> class,1.0
turtle,shell,RelatedTo,class -> concept,1.0
turtle,terrapin,RelatedTo,concept -> class,1.0
turtle,turtling,RelatedTo,concept -> class,1.0
turtle,hunt,RelatedTo,class -> concept,1.0
turtle,canada,RelatedTo,class -> concept,1.0
turtle,shell,RelatedTo,concept -> class,1.0
turtle,turtling,RelatedTo,concept -> class,1.0
turtle,water,AtLocation,class -> concept,1.0
turtle,shell,RelatedTo,concept -> class,0.423
turtle,wax,RelatedTo,concept -> class,0.3849999999999998
turtle,reptile,RelatedTo,class -> concept,0.3330000000000002
turtle,tortoise,EtymologicallyRelatedTo,class -> concept,0.25
turtle,water,RelatedTo,class -> concept,0.2349999999999998
turtle,hard shell,RelatedTo,class -> concept,0.185
turtle,green,RelatedTo,class -> concept,0.169
wardrobe,bedroom,AtLocation,class -> concept,4.47213595499958
wardrobe,coat,AtLocation,concept -> class,2.82842712474619
wardrobe,closet,Synonym,concept -> class,2.0
wardrobe,furniture,IsA,class -> concept,2.0
wardrobe,armoire,IsA,concept -> class,2.0
wardrobe,clothing,PartOf,class -> concept,2.0
wardrobe,collection,IsA,class -> concept,2.0
wardrobe,costume,PartOf,class -> concept,2.0
wardrobe,department,RelatedTo,class -> concept,1.0
wardrobe,clothing,RelatedTo,class -> concept,1.0
wardrobe,cupboard,RelatedTo,class -> concept,1.0
wardrobe,chifforobe,DerivedFrom,concept -> class,1.0
wardrobe,closet,IsA,class -> concept,1.0
wardrobe,keep,RelatedTo,class -> concept,1.0
wardrobe,room,AtLocation,class -> concept,1.0
wardrobe,furniture,PartOf,class -> concept,1.0
wardrobe,large,RelatedTo,class -> concept,1.0
wardrobe,office,RelatedTo,class -> concept,1.0
wardrobe,armoire,RelatedTo,concept -> class,1.0
wardrobe,closet,AtLocation,class -> concept,1.0
wardrobe,room,RelatedTo,class -> concept,1.0
wardrobe,chifforobe,RelatedTo,concept -> class,1.0
wardrobe,cupboard,Synonym,concept -> class,1.0
wardrobe,rail,RelatedTo,class -> concept,1.0
wardrobe,bedroom,RelatedTo,class -> concept,1.0
wardrobe,department,RelatedTo,class -> concept,1.0
wardrobe,furniture,RelatedTo,class -> concept,1.0
wardrobe,clothing,RelatedTo,class -> concept,1.0
wardrobe,tall,RelatedTo,class -> concept,1.0
wardrobe,collection,RelatedTo,class -> concept,1.0
wardrobe,store,RelatedTo,class -> concept,1.0
wardrobe,closet,RelatedTo,class -> concept,1.0
wardrobe,building,RelatedTo,class -> concept,1.0
wardrobe,bedroom,Synonym,class -> concept,1.0
wardrobe,costume,RelatedTo,class -> concept,1.0
wardrobe,closet,RelatedTo,concept -> class,0.2389999999999998
wardrobe,dress,RelatedTo,concept -> class,0.217
whale,mammal,IsA,class -> concept,2.82842712474619
whale,spouter,IsA,concept -> class,2.0
whale,hunt,MannerOf,class -> concept,2.0
whale,cetacean,IsA,class -> concept,2.0
whale,narwhal,IsA,concept -> class,2.0
whale,giant,Synonym,class -> concept,2.0
whale,mammal,RelatedTo,class -> concept,1.418
whale,spouter,RelatedTo,concept -> class,1.0
whale,slang,HasContext,class -> concept,1.0
whale,wholphin,DerivedFrom,concept -> class,1.0
whale,large,RelatedTo,class -> concept,1.0
whale,mammal,RelatedTo,class -> concept,1.0
whale,narwhal,RelatedTo,class -> concept,1.0
whale,water,AtLocation,class -> concept,1.0
whale,porpoise,RelatedTo,concept -> class,1.0
whale,rorqual,RelatedTo,concept -> class,1.0
whale,rorqual,RelatedTo,class -> concept,1.0
whale,cetacean,IsA,class -> concept,1.0
whale,mammal,IsA,class -> concept,1.0
whale,cetacean,RelatedTo,concept -> class,1.0
whale,whaling,FormOf,concept -> class,1.0
whale,whaling,RelatedTo,concept -> class,1.0
whale,cow,RelatedTo,concept -> class,1.0
whale,whaling,DerivedFrom,concept -> class,1.0
whale,pod,RelatedTo,concept -> class,1.0
whale,whaling,RelatedTo,concept -> class,1.0
whale,bull,RelatedTo,concept -> class,1.0
whale,pod,RelatedTo,class -> concept,1.0
whale,fish,RelatedTo,concept -> class,0.3769999999999998
whale,hole,RelatedTo,class -> concept,0.3570000000000002
whale,lantern,RelatedTo,concept -> class,0.1699999999999999
whale,water,RelatedTo,class -> concept,0.1600000000000001
wolf,dog,RelatedTo,concept -> class,3.879175170058708
wolf,womanizer,IsA,class -> concept,2.0
wolf,eat,MannerOf,class -> concept,2.0
wolf,masher,Synonym,concept -> class,2.0
wolf,womchaser,Synonym,concept -> class,2.0
wolf,beast,Synonym,class -> concept,2.0
wolf,dog,RelatedTo,class -> concept,1.306
wolf,gobble,RelatedTo,class -> concept,1.0
wolf,wolves,FormOf,concept -> class,1.0
wolf,eat,RelatedTo,class -> concept,1.0
wolf,slang,HasContext,class -> concept,1.0
wolf,animal,IsA,class -> concept,1.0
wolf,hunt,RelatedTo,class -> concept,1.0
wolf,gobble,SimilarTo,class -> concept,1.0
wolf,wolves,RelatedTo,concept -> class,1.0
wolf,animal,IsA,class -> concept,1.0
wolf,music,HasContext,class -> concept,1.0
wolf,cub,RelatedTo,concept -> class,1.0
wolf,wolves,FormOf,concept -> class,1.0
wolf,canid,RelatedTo,concept -> class,1.0
wolf,dog,RelatedTo,concept -> class,1.0
wolf,machine,RelatedTo,class -> concept,1.0
wolf,animal,RelatedTo,class -> concept,0.8180000000000001
wolf,river,IsA,class -> concept,0.5
wolf,wild,RelatedTo,class -> concept,0.407
woman,lady,RelatedTo,concept -> class,6.513370863078503
woman,dress,RelatedTo,concept -> class,5.115075757014748
woman,female,RelatedTo,class -> concept,4.808326112068523
woman,mother,RelatedTo,concept -> class,3.807361290973054
woman,lady,RelatedTo,class -> concept,2.946183972531247
woman,person,RelatedTo,concept -> class,2.640454506330302
woman,chick,RelatedTo,concept -> class,2.325510696599782
woman,miss,RelatedTo,concept -> class,2.145693361130616
woman,gender,RelatedTo,class -> concept,2.1297887219158618
woman,wave,IsA,concept -> class,2.0
woman,broad,IsA,concept -> class,2.0
woman,widow,IsA,concept -> class,2.0
woman,maenad,IsA,concept -> class,2.0
woman,cat,IsA,concept -> class,2.0
woman,female,IsA,class -> concept,2.0
woman,maenad,IsA,concept -> class,2.0
woman,amazon,IsA,concept -> class,2.0
woman,adult,IsA,class -> concept,2.0
woman,lady,IsA,concept -> class,2.0
woman,person,RelatedTo,class -> concept,1.995
woman,adult,RelatedTo,class -> concept,1.8440000000000003
woman,daughter,RelatedTo,concept -> class,1.63
woman,broad,RelatedTo,concept -> class,1.307
woman,widow,RelatedTo,concept -> class,1.138
woman,human,RelatedTo,concept -> class,1.0
woman,gender,RelatedTo,concept -> class,1.0
woman,amazon,IsA,concept -> class,1.0
woman,maenad,RelatedTo,concept -> class,1.0
woman,lady,Synonym,class -> concept,1.0
woman,dog,RelatedTo,concept -> class,1.0
woman,doll,RelatedTo,concept -> class,1.0
worm,silk,RelatedTo,concept -> class,5.62814356604378
worm,animal,IsA,class -> concept,2.82842712474619
worm,screw,IsA,class -> concept,2.0
worm,computing,HasContext,class -> concept,2.0
worm,insect,Synonym,concept -> class,2.0
worm,louse,Synonym,concept -> class,2.0
worm,annelid,IsA,concept -> class,2.0
worm,gnaw,RelatedTo,class -> concept,1.0
worm,proboscis,RelatedTo,concept -> class,1.0
worm,grub,RelatedTo,concept -> class,1.0
worm,grub,RelatedTo,class -> concept,1.0
worm,annelid,RelatedTo,concept -> class,1.0
worm,screw,RelatedTo,class -> concept,1.0
worm,program,RelatedTo,class -> concept,1.0
worm,core,RelatedTo,concept -> class,1.0
worm,vermian,RelatedTo,concept -> class,1.0
worm,gnaw,RelatedTo,class -> concept,1.0
worm,nautical,HasContext,class -> concept,1.0
worm,vermian,RelatedTo,class -> concept,1.0
worm,archaic,HasContext,class -> concept,1.0
worm,annelid,RelatedTo,class -> concept,1.0
worm,insect,RelatedTo,concept -> class,1.0
